# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Wed Jul 24 19:39:48 2019
#
# User preference: *
#
# COLUMN kepid:          KepID
# COLUMN kepoi_name:     KOI Name
# COLUMN kepler_name:    Kepler Name
# COLUMN koi_disposition: Exoplanet Archive Disposition
# COLUMN koi_period:     Orbital Period [days]
# COLUMN koi_prad:       Planetary Radius [Earth radii]
# COLUMN koi_teq:        Equilibrium Temperature [K]
# COLUMN koi_steff:      Stellar Effective Temperature [K]
# COLUMN koi_srad:       Stellar Radius [Solar radii]
#
kepid,kepoi_name,kepler_name,koi_disposition,koi_period,koi_prad,koi_teq,koi_steff,koi_srad
5977470,K04550.01,Kepler-1653 b,CONFIRMED,140.251943000,,,,
11769689,K04551.01,,CANDIDATE,14.717934200,,,,
6119923,K04552.01,,FALSE POSITIVE,134.466500000,,,,
6126076,K04553.01,,FALSE POSITIVE,0.909314811,,,,
6369131,K04554.01,,CANDIDATE,8.077245500,,,,
7820699,K04555.01,,CANDIDATE,364.087330000,,,,
10399321,K04556.01,,FALSE POSITIVE,21.581977600,,,,
10257229,K04557.01,,CANDIDATE,5.756519580,,,,
5431027,K04558.01,,CANDIDATE,8.823399600,,,,
7285673,K04559.01,,FALSE POSITIVE,0.566801045,,,,
5282437,K04560.01,,FALSE POSITIVE,0.992799002,,,,
7747457,K04561.01,Kepler-1613 b,CONFIRMED,1.518418100,,,,
8652360,K04562.01,,FALSE POSITIVE,0.968071170,,,,
8652360,K04562.02,,FALSE POSITIVE,0.968065631,,,,
10585749,K04563.01,,CANDIDATE,54.333582000,,,,
6437617,K04564.01,,FALSE POSITIVE,293.605810000,,,,
8453851,K04565.01,,FALSE POSITIVE,2.788016630,,,,
11650401,K04566.01,Kepler-1614 b,CONFIRMED,3.946607450,,,,
8332521,K04567.01,,CANDIDATE,14.744260000,,,,
8332521,K04567.02,,CANDIDATE,4.672503770,,,,
10407086,K04568.01,,FALSE POSITIVE,0.933747395,,,,
10407086,K04568.02,,CANDIDATE,48.040666360,,,,
6065351,K04569.01,,FALSE POSITIVE,14.116658300,,,,
4060229,K04570.01,,CANDIDATE,35.017505300,,,,
6761777,K04571.01,Kepler-1615 b,CONFIRMED,47.312864500,,,,
6929285,K04572.01,,FALSE POSITIVE,4.606906120,,,,
4848321,K04573.01,,FALSE POSITIVE,1.501787050,,,,
6522745,K04574.01,,FALSE POSITIVE,17.445393500,,,,
9893468,K04575.01,,CANDIDATE,201.325036000,,,,
8240746,K04576.01,,FALSE POSITIVE,184.568000000,,,,
10610039,K04577.01,,CANDIDATE,105.997107000,,,,
10610039,K04577.02,,CANDIDATE,3.073651390,,,,
9652655,K04578.01,,FALSE POSITIVE,2.488826850,,,,
10140843,K04579.01,,FALSE POSITIVE,367.197960000,,,,
8628761,K04580.01,,CANDIDATE,6.304323540,,,,
2572029,K04581.01,,CANDIDATE,6.005996600,,,,
7905106,K04582.01,,CANDIDATE,4.224269890,,,,
9007151,K04583.01,,CANDIDATE,330.906041000,,,,
8443265,K04584.01,,FALSE POSITIVE,0.614701901,,,,
9009036,K04585.01,Kepler-1616 b,CONFIRMED,6.762893080,,,,
11506654,K04586.01,,CANDIDATE,75.211637300,,,,
5687700,K04587.01,,CANDIDATE,6.362834140,,,,
8806985,K04588.01,,CANDIDATE,7.537374980,,,,
10491525,K04589.01,,FALSE POSITIVE,1.098446420,,,,
12204137,K04590.01,,CANDIDATE,9.540608550,,,,
5389956,K04591.01,,CANDIDATE,1.809267340,,,,
12108364,K04592.01,,FALSE POSITIVE,0.705441890,,,,
8295671,K04593.01,,FALSE POSITIVE,0.981399749,,,,
5696918,K04594.01,,FALSE POSITIVE,0.643007769,,,,
12265786,K04595.01,,CANDIDATE,0.597018404,,,,
8487838,K04596.01,,FALSE POSITIVE,1.061937837,,,,
10873178,K04597.01,,CANDIDATE,4.820251240,,,,
5476671,K04598.01,,FALSE POSITIVE,0.824180121,,,,
5476671,K04598.02,,FALSE POSITIVE,0.824181335,,,,
7335972,K04599.01,,FALSE POSITIVE,0.579770948,,,,
2694632,K04600.01,,FALSE POSITIVE,0.922255890,,,,
11153476,K04601.01,,CANDIDATE,7.940042810,,,,
6144039,K04602.01,,CANDIDATE,2.858550490,,,,
8430053,K04603.01,,CANDIDATE,15.951386600,,,,
2853889,K04604.01,,FALSE POSITIVE,24.187647700,,,,
12458605,K04605.01,,CANDIDATE,7.785911100,,,,
4845862,K04606.01,,FALSE POSITIVE,2.449266550,,,,
11912911,K04607.01,,FALSE POSITIVE,3.747882080,,,,
7045435,K04608.01,,FALSE POSITIVE,0.934792550,,,,
2972800,K04609.01,,FALSE POSITIVE,361.436530000,,,,
8573168,K04610.01,,FALSE POSITIVE,0.896282530,,,,
10801249,K04611.01,,FALSE POSITIVE,1.674956220,,,,
8044600,K04612.01,,FALSE POSITIVE,4.108381200,,,,
10220837,K04613.01,,CANDIDATE,1.962282625,,,,
7583650,K04614.01,,CANDIDATE,6.454684500,,,,
9345819,K04615.01,,FALSE POSITIVE,1.045886350,,,,
9180566,K04616.01,,FALSE POSITIVE,51.313460910,,,,
9701962,K04617.01,Kepler-1617 b,CONFIRMED,27.478465900,,,,
6685646,K04618.01,,FALSE POSITIVE,244.866620000,,,,
7741837,K04619.01,,FALSE POSITIVE,62.366706000,,,,
11137065,K04620.01,,FALSE POSITIVE,0.933732791,,,,
11093335,K04621.01,,FALSE POSITIVE,53.106597000,,,,
11284772,K04622.01,Kepler-441 b,CONFIRMED,207.247850000,,,,
11284772,K04622.02,,CANDIDATE,4.501582490,,,,
9209183,K04623.01,,FALSE POSITIVE,186.553470000,,,,
5955621,K04624.01,,FALSE POSITIVE,14.080185200,,,,
11519187,K04625.01,,CANDIDATE,2.440839436,,,,
3539231,K04626.01,,CANDIDATE,91.957230000,,,,
6311891,K04627.01,,CANDIDATE,7.517317450,,,,
7837733,K04628.01,,FALSE POSITIVE,3.087236260,,,,
2578017,K04629.01,,FALSE POSITIVE,0.592562969,,,,
7834045,K04630.01,,CANDIDATE,44.696617700,,,,
9602421,K04631.01,,FALSE POSITIVE,3.556619060,,,,
6070337,K04632.01,,CANDIDATE,40.069148200,,,,
5954001,K04633.01,,CANDIDATE,11.693344700,,,,
8196226,K04634.01,,CANDIDATE,4.027453960,,,,
9873759,K04635.01,,FALSE POSITIVE,4.994737980,,,,
9773270,K04636.01,,CANDIDATE,122.749053000,,,,
9457728,K04637.01,,CANDIDATE,4.379923450,,,,
9516728,K04638.01,,FALSE POSITIVE,368.485180000,,,,
4825872,K04639.01,,FALSE POSITIVE,169.894419000,,,,
4825872,K04639.02,,FALSE POSITIVE,29.699012600,,,,
9412623,K04640.01,Kepler-1618 b,CONFIRMED,6.108294500,,,,
3644505,K04641.01,,FALSE POSITIVE,119.720070000,,,,
4664743,K04642.01,,FALSE POSITIVE,1.278393310,,,,
11655826,K04643.01,,CANDIDATE,5.593463750,,,,
1721157,K04644.01,,CANDIDATE,3.449281110,,,,
11076276,K04645.01,,FALSE POSITIVE,1.472585900,,,,
12012439,K04646.01,,FALSE POSITIVE,2.976079350,,,,
9947653,K04647.01,,CANDIDATE,37.904388900,,,,
9947653,K04647.02,,CANDIDATE,12.008552000,,,,
10473272,K04648.01,,FALSE POSITIVE,17.660465300,,,,
4750669,K04649.01,,CANDIDATE,3.384198920,,,,
9824928,K04650.01,,FALSE POSITIVE,1.699991060,,,,
6717252,K04651.01,,CANDIDATE,1.192600170,,,,
5817685,K04652.01,,FALSE POSITIVE,4.205974500,,,,
11181260,K04653.01,,CANDIDATE,19.977859900,,,,
5090803,K04654.01,,FALSE POSITIVE,379.652610000,,,,
2558163,K04655.01,,CANDIDATE,17.543847000,,,,
8107611,K04656.01,,CANDIDATE,3.818371700,,,,
6527078,K04657.01,,CANDIDATE,7.576008860,,,,
6527078,K04657.02,,CANDIDATE,10.431484700,,,,
4946049,K04658.01,,FALSE POSITIVE,1.878913800,,,,
2857607,K04659.01,,CANDIDATE,41.868199600,,,,
5559651,K04660.01,,FALSE POSITIVE,0.514771509,,,,
5962262,K04661.01,,CANDIDATE,8.617427380,,,,
10407210,K04662.01,,FALSE POSITIVE,0.933728755,,,,
7515336,K04663.01,,CANDIDATE,5.656902810,,,,
8984755,K04664.01,,FALSE POSITIVE,0.734573766,,,,
7366895,K04665.01,,FALSE POSITIVE,289.860460000,,,,
11337012,K04666.01,,CANDIDATE,12.401926300,,,,
8359569,K04667.01,,CANDIDATE,152.823896000,,,,
8937762,K04668.01,,FALSE POSITIVE,15.072772870,,,,
2720828,K04669.01,,FALSE POSITIVE,1.716593040,,,,
9837828,K04670.01,,CANDIDATE,6.808990760,,,,
5428471,K04671.01,,FALSE POSITIVE,0.754990960,,,,
7283710,K04672.01,,FALSE POSITIVE,353.401910000,,,,
10794509,K04673.01,,FALSE POSITIVE,1.428596987,,,,
6839010,K04674.01,,CANDIDATE,4.843500030,,,,
10130057,K04675.01,,FALSE POSITIVE,2.178128260,,,,
4953173,K04676.01,,CANDIDATE,31.183688000,,,,
4953173,K04676.02,,FALSE POSITIVE,3.363792890,,,,
9838608,K04677.01,,FALSE POSITIVE,1.332594940,,,,
4247811,K04678.01,,FALSE POSITIVE,2.050483770,,,,
6543645,K04679.01,,FALSE POSITIVE,1.195506180,,,,
4587135,K04680.01,,CANDIDATE,54.081223500,,,,
3857860,K04681.01,,FALSE POSITIVE,8.234407200,,,,
5024252,K04682.01,,FALSE POSITIVE,2.150523320,,,,
4843592,K04683.01,,FALSE POSITIVE,0.967073359,,,,
9602775,K04684.01,,FALSE POSITIVE,3.556427900,,,,
3867794,K04685.01,,CANDIDATE,0.494247662,,,,
5819801,K04686.01,,CANDIDATE,11.829938300,,,,
11092040,K04687.01,,FALSE POSITIVE,419.928980000,,,,
4851145,K04688.01,,FALSE POSITIVE,1.235214580,,,,
10292540,K04689.01,,FALSE POSITIVE,1.085229874,,,,
9394768,K04690.01,,FALSE POSITIVE,360.154170000,,,,
9773980,K04691.01,,CANDIDATE,3.387916500,,,,
10972902,K04692.01,,FALSE POSITIVE,1.428568150,,,,
10972902,K04692.02,,CANDIDATE,7.672084400,,,,
8417078,K04693.01,Kepler-1619 b,CONFIRMED,23.622357100,,,,
9457948,K04694.01,,CANDIDATE,19.252765200,,,,
4852297,K04695.01,,FALSE POSITIVE,3.289319360,,,,
9851845,K04696.01,,FALSE POSITIVE,1.081952080,,,,
9474483,K04697.01,,FALSE POSITIVE,0.512583041,,,,
10663738,K04698.01,,CANDIDATE,8.527589400,,,,
7891294,K04699.01,,CANDIDATE,3.077141950,,,,
9413156,K04700.01,,CANDIDATE,3.834883540,,,,
9413156,K04700.02,,CANDIDATE,66.477620000,,,,
8625732,K04701.01,,FALSE POSITIVE,31.971810000,,,,
2831251,K04702.01,,FALSE POSITIVE,5.812898430,,,,
6359175,K04703.01,,FALSE POSITIVE,349.037030000,,,,
8104207,K04704.01,,FALSE POSITIVE,177.813500000,,,,
5642688,K04705.01,,CANDIDATE,1.473324500,,,,
10026502,K04706.01,Kepler-1620 b,CONFIRMED,101.952048000,,,,
4680772,K04707.01,,FALSE POSITIVE,26.190289000,,,,
8110733,K04708.01,,FALSE POSITIVE,203.511886000,,,,
2303903,K04709.01,,CANDIDATE,3.708585950,,,,
9278216,K04710.01,,CANDIDATE,9.452772100,,,,
8355131,K04711.01,,CANDIDATE,4.363831300,,,,
4374610,K04712.01,,FALSE POSITIVE,1.444384490,,,,
5253802,K04713.01,,CANDIDATE,8.796316600,,,,
12554634,K04714.01,,CANDIDATE,2.049602348,,,,
6264750,K04715.01,,CANDIDATE,53.285584000,,,,
11290515,K04716.01,,CANDIDATE,5.894333800,,,,
11290515,K04716.02,,CANDIDATE,12.267083060,,,,
4902202,K04717.01,,CANDIDATE,216.456055000,,,,
7282042,K04718.01,,FALSE POSITIVE,0.566803216,,,,
7523542,K04719.01,,FALSE POSITIVE,365.139810000,,,,
3109937,K04720.01,,FALSE POSITIVE,37.809539000,,,,
9386171,K04721.01,,FALSE POSITIVE,381.186540000,,,,
6593734,K04722.01,,FALSE POSITIVE,0.586757460,,,,
9711297,K04723.01,,FALSE POSITIVE,373.748560000,,,,
8395860,K04724.01,,FALSE POSITIVE,20.882207900,,,,
7778621,K04725.01,,CANDIDATE,7.281713950,,,,
5956354,K04726.01,,FALSE POSITIVE,8.038669900,,,,
8377197,K04727.01,,FALSE POSITIVE,1.215181097,,,,
6137779,K04728.01,,FALSE POSITIVE,21.532491500,,,,
11913072,K04729.01,,FALSE POSITIVE,3.747795830,,,,
8752940,K04730.01,,CANDIDATE,9.078291710,,,,
9083470,K04731.01,,FALSE POSITIVE,0.918422380,,,,
7870282,K04732.01,,FALSE POSITIVE,0.580725004,,,,
9021075,K04733.01,,CANDIDATE,7.281166670,,,,
5783938,K04734.01,,FALSE POSITIVE,383.100170000,,,,
11338056,K04735.01,,CANDIDATE,2.879983340,,,,
5282477,K04736.01,,FALSE POSITIVE,0.992798625,,,,
7266212,K04737.01,,CANDIDATE,7.795340330,,,,
6681546,K04738.01,,FALSE POSITIVE,186.722430000,,,,
6421137,K04739.01,,FALSE POSITIVE,118.403900000,,,,
9893278,K04740.01,,FALSE POSITIVE,182.281992000,,,,
8129005,K04741.01,,FALSE POSITIVE,7.140311300,,,,
4138008,K04742.01,Kepler-442 b,CONFIRMED,112.303136000,,,,
6468904,K04743.01,,FALSE POSITIVE,49.538726400,,,,
5709906,K04744.01,,FALSE POSITIVE,3.391559660,,,,
11757451,K04745.01,Kepler-443 b,CONFIRMED,177.668663000,,,,
2711597,K04746.01,,FALSE POSITIVE,0.980416850,,,,
8047428,K04747.01,Kepler-1621 b,CONFIRMED,92.263742000,,,,
11513486,K04748.01,,CANDIDATE,6.647544780,,,,
6520519,K04749.01,,CANDIDATE,1.976500730,,,,
5308296,K04750.01,,CANDIDATE,36.721576000,,,,
9953575,K04751.01,,FALSE POSITIVE,362.694270000,,,,
7887890,K04752.01,,FALSE POSITIVE,370.356390000,,,,
4544628,K04753.01,,FALSE POSITIVE,0.729724346,,,,
10291589,K04754.01,,CANDIDATE,7.087574620,,,,
10118266,K04755.01,,CANDIDATE,3.743180050,,,,
5695615,K04756.01,,CANDIDATE,5.416930300,,,,
7435780,K04757.01,,FALSE POSITIVE,0.933157032,,,,
8938937,K04758.01,,FALSE POSITIVE,37.108345800,,,,
7949593,K04759.01,,CANDIDATE,17.766293800,,,,
9474232,K04760.01,,FALSE POSITIVE,13.691783300,,,,
3859151,K04761.01,,FALSE POSITIVE,25.956330000,,,,
7098255,K04762.01,,CANDIDATE,11.567225890,,,,
8349399,K04763.01,,CANDIDATE,56.446465000,,,,
6043562,K04764.01,,CANDIDATE,31.420211100,,,,
10615440,K04765.01,Kepler-1622 b,CONFIRMED,10.811831700,,,,
4919550,K04766.01,,CANDIDATE,5.566766090,,,,
4919550,K04766.02,,FALSE POSITIVE,2.452618410,,,,
5802292,K04767.01,,FALSE POSITIVE,1.208528832,,,,
10221505,K04768.01,,CANDIDATE,3.436331330,,,,
6116035,K04769.01,,FALSE POSITIVE,449.572740000,,,,
8958359,K04770.01,,FALSE POSITIVE,245.059374000,,,,
11658036,K04771.01,,CANDIDATE,142.703888000,,,,
8397947,K04772.01,,CANDIDATE,3.380805370,,,,
8397947,K04772.02,,CANDIDATE,9.019471400,,,,
8397947,K04772.03,,FALSE POSITIVE,39.093087500,,,,
7906892,K04773.01,,CANDIDATE,8.849394800,,,,
7906892,K04773.02,,CANDIDATE,11.143808600,,,,
4277304,K04774.01,,CANDIDATE,51.567801000,,,,
8626325,K04775.01,,CANDIDATE,16.449151500,,,,
8054719,K04776.01,,CANDIDATE,7.586158700,,,,
6592335,K04777.01,,CANDIDATE,0.824000125,,,,
6592335,K04777.02,,FALSE POSITIVE,48.502366900,,,,
5651829,K04778.01,,FALSE POSITIVE,0.772152075,,,,
9094763,K04779.01,,FALSE POSITIVE,1.084698710,,,,
3849187,K04780.01,,CANDIDATE,6.601800030,,,,
5951416,K04781.01,,FALSE POSITIVE,367.732990000,,,,
5951416,K04781.02,,FALSE POSITIVE,524.141390000,,,,
8973285,K04782.01,,CANDIDATE,7.421344400,,,,
8973285,K04782.02,,CANDIDATE,4.292516560,,,,
4645833,K04783.01,,FALSE POSITIVE,0.743495989,,,,
8940918,K04784.01,,FALSE POSITIVE,1.405887031,,,,
6438379,K04785.01,,FALSE POSITIVE,389.141150000,,,,
9145415,K04786.01,,FALSE POSITIVE,365.788630000,,,,
4545926,K04787.01,,FALSE POSITIVE,2.482661900,,,,
9396760,K04788.01,,FALSE POSITIVE,2.178119080,,,,
5119619,K04789.01,,FALSE POSITIVE,1.112057870,,,,
8328916,K04790.01,,CANDIDATE,6.078550000,,,,
11294883,K04791.01,,FALSE POSITIVE,427.653340000,,,,
11618569,K04792.01,,CANDIDATE,5.759021820,,,,
6220312,K04793.01,,CANDIDATE,5.273626800,,,,
6358937,K04794.01,,CANDIDATE,24.504110300,,,,
9007609,K04795.01,,FALSE POSITIVE,1.316398648,,,,
11038580,K04796.01,,FALSE POSITIVE,419.459600000,,,,
7771181,K04797.01,,CANDIDATE,9.972020230,,,,
10139390,K04798.01,,FALSE POSITIVE,358.564620000,,,,
8278073,K04799.01,,CANDIDATE,12.072975700,,,,
3526331,K04800.01,,FALSE POSITIVE,2.237556410,,,,
10810859,K04801.01,,CANDIDATE,82.401274000,,,,
3445812,K04802.01,,FALSE POSITIVE,0.605556082,,,,
4473613,K04803.01,Kepler-1623 b,CONFIRMED,4.361258890,,,,
10676750,K04804.01,,CANDIDATE,21.086785570,,,,
8960918,K04805.01,,FALSE POSITIVE,1.190873620,,,,
4647662,K04806.01,,FALSE POSITIVE,1.064846220,,,,
9822284,K04807.01,,FALSE POSITIVE,0.969824139,,,,
9419020,K04808.01,,CANDIDATE,2.401749960,,,,
4548162,K04809.01,,FALSE POSITIVE,10.010287600,,,,
4270799,K04810.01,,CANDIDATE,115.238544000,,,,
8811490,K04811.01,,CANDIDATE,21.743414100,,,,
8043721,K04812.01,,FALSE POSITIVE,0.779579130,,,,
4840672,K04813.01,,CANDIDATE,9.229472600,,,,
9777556,K04814.01,,FALSE POSITIVE,1.332548970,,,,
7287677,K04815.01,,CANDIDATE,18.372183500,,,,
10753922,K04816.01,,FALSE POSITIVE,18.226047200,,,,
5980061,K04817.01,,FALSE POSITIVE,0.630539713,,,,
9459162,K04818.01,,CANDIDATE,3.798927740,,,,
5024138,K04819.01,,FALSE POSITIVE,0.416995408,,,,
9969287,K04820.01,,CANDIDATE,14.740106100,,,,
9086001,K04821.01,,FALSE POSITIVE,256.523870000,,,,
9702945,K04822.01,,CANDIDATE,3.514137230,,,,
11401253,K04823.01,,CANDIDATE,4.965049810,,,,
7052511,K04824.01,,FALSE POSITIVE,0.821472455,,,,
4764774,K04825.01,,FALSE POSITIVE,1.290195860,,,,
10549902,K04826.01,,CANDIDATE,1.141148847,,,,
5651846,K04827.01,,CANDIDATE,31.192022600,,,,
10556180,K04828.01,,FALSE POSITIVE,1.021047190,,,,
12401132,K04829.01,,CANDIDATE,7.630545000,,,,
12401132,K04829.02,,FALSE POSITIVE,12.083457000,,,,
8308070,K04830.01,,FALSE POSITIVE,401.590700000,,,,
6680911,K04831.01,,FALSE POSITIVE,207.471349000,,,,
10356124,K04832.01,,FALSE POSITIVE,12.374824700,,,,
10584140,K04833.01,,CANDIDATE,4.317242470,,,,
8233326,K04834.01,,CANDIDATE,3.740991440,,,,
10034146,K04835.01,,FALSE POSITIVE,0.931985040,,,,
4175105,K04836.01,,FALSE POSITIVE,0.608185080,,,,
5645170,K04837.01,,CANDIDATE,5.386137150,,,,
8216763,K04838.01,,CANDIDATE,13.296504400,,,,
8216763,K04838.02,,CANDIDATE,6.333423090,,,,
8216763,K04838.03,,CANDIDATE,24.072164700,,,,
9110610,K04839.01,,CANDIDATE,21.842030400,,,,
6665860,K04840.01,,CANDIDATE,10.471619400,,,,
5480884,K04841.01,,FALSE POSITIVE,0.708726708,,,,
12506417,K04842.01,,FALSE POSITIVE,283.726750000,,,,
10187563,K04843.01,,FALSE POSITIVE,373.606830000,,,,
3098605,K04844.01,,CANDIDATE,0.428046051,,,,
11456405,K04845.01,,FALSE POSITIVE,0.814278961,,,,
8320630,K04846.01,,CANDIDATE,19.254536000,,,,
8320630,K04846.02,,CANDIDATE,32.526674000,,,,
4544684,K04847.01,,FALSE POSITIVE,2.189075100,,,,
9005321,K04848.01,,CANDIDATE,384.696100000,,,,
2976017,K04849.01,,CANDIDATE,3.199380750,,,,
6786224,K04850.01,,CANDIDATE,3.041851570,,,,
4851239,K04851.01,,FALSE POSITIVE,1.235124290,,,,
11072016,K04852.01,,CANDIDATE,1.898731950,,,,
3758922,K04853.01,,CANDIDATE,17.741230300,,,,
8360041,K04854.01,,CANDIDATE,2.635276770,,,,
9827596,K04855.01,,FALSE POSITIVE,1.457289970,,,,
9782748,K04856.01,,CANDIDATE,147.388124000,,,,
2860656,K04857.01,,CANDIDATE,4.114973570,,,,
9582496,K04858.01,,FALSE POSITIVE,224.447413000,,,,
7094944,K04859.01,,CANDIDATE,7.501974300,,,,
3343281,K04860.01,,FALSE POSITIVE,21.866092200,,,,
6425597,K04861.01,,CANDIDATE,29.120651900,,,,
11973517,K04862.01,,CANDIDATE,0.903763067,,,,
5471566,K04863.01,,FALSE POSITIVE,0.962834800,,,,
7345248,K04864.01,,CANDIDATE,5.664944480,,,,
5814013,K04865.01,,FALSE POSITIVE,1.570172490,,,,
7117355,K04866.01,,FALSE POSITIVE,0.566798364,,,,
9509223,K04867.01,,FALSE POSITIVE,14.200500700,,,,
6720773,K04868.01,,FALSE POSITIVE,1.318347743,,,,
8056651,K04869.01,,FALSE POSITIVE,5.583498700,,,,
4665991,K04870.01,,FALSE POSITIVE,1.124010840,,,,
6767227,K04871.01,,CANDIDATE,4.081977130,,,,
6767227,K04871.02,,CANDIDATE,5.522479000,,,,
11496490,K04872.01,,FALSE POSITIVE,1.035268597,,,,
1430305,K04873.01,,FALSE POSITIVE,359.325900000,,,,
7117549,K04874.01,,FALSE POSITIVE,0.566805268,,,,
2986833,K04875.01,,CANDIDATE,0.912179022,,,,
8940700,K04876.01,,FALSE POSITIVE,190.605630000,,,,
9581589,K04877.01,,CANDIDATE,5.192065710,,,,
11804437,K04878.01,,CANDIDATE,449.014990000,,,,
9850966,K04879.01,,FALSE POSITIVE,8.480305000,,,,
8747009,K04880.01,,FALSE POSITIVE,410.116760000,,,,
8094120,K04881.01,,CANDIDATE,5.679537700,,,,
8094120,K04881.02,,FALSE POSITIVE,0.706423768,,,,
6522824,K04882.01,,FALSE POSITIVE,17.445313300,,,,
6802536,K04883.01,,FALSE POSITIVE,2.978870200,,,,
4750341,K04884.01,,FALSE POSITIVE,1.975154570,,,,
9935642,K04885.01,,CANDIDATE,9.339555960,,,,
7692248,K04886.01,,CANDIDATE,17.995625290,,,,
4059887,K04887.01,,FALSE POSITIVE,1.018347376,,,,
8288741,K04888.01,,FALSE POSITIVE,0.659299289,,,,
6852354,K04889.01,,FALSE POSITIVE,101.974351250,,,,
6691169,K04890.01,,CANDIDATE,63.095068000,,,,
10747501,K04891.01,,CANDIDATE,4.730901300,,,,
10586744,K04892.01,,CANDIDATE,21.376181700,,,,
11970050,K04893.01,,CANDIDATE,6.587536990,,,,
10031918,K04894.01,,FALSE POSITIVE,8.590047100,,,,
12416597,K04895.01,,CANDIDATE,12.460565000,,,,
12416597,K04895.02,,CANDIDATE,47.557135200,,,,
11135694,K04896.01,,CANDIDATE,19.594577200,,,,
11135694,K04896.02,,CANDIDATE,49.537365000,,,,
9910828,K04897.01,,FALSE POSITIVE,8.480320790,,,,
10065053,K04898.01,,CANDIDATE,409.878440000,,,,
11867608,K04899.01,,FALSE POSITIVE,227.625800000,,,,
6424561,K04900.01,,CANDIDATE,6.671672300,,,,
10661917,K04901.01,,FALSE POSITIVE,1.231423950,,,,
10000162,K04902.01,,CANDIDATE,409.386450000,,,,
7799701,K04903.01,,FALSE POSITIVE,386.828262000,,,,
8803757,K04904.01,,CANDIDATE,3.594489100,,,,
12021811,K04905.01,,FALSE POSITIVE,0.739404894,,,,
9479306,K04906.01,,CANDIDATE,4.860805900,,,,
5437762,K04907.01,,CANDIDATE,4.044811590,,,,
3962684,K04908.01,,FALSE POSITIVE,25.949641315,,,,
2437897,K04909.01,,FALSE POSITIVE,1.653201440,,,,
9307966,K04910.01,,FALSE POSITIVE,3.374875410,,,,
2554853,K04911.01,,FALSE POSITIVE,309.494217000,,,,
5208962,K04912.01,,CANDIDATE,0.876850385,,,,
5769810,K04913.01,,CANDIDATE,6.787881130,,,,
5769810,K04913.02,,CANDIDATE,8.973772210,,,,
12071754,K04914.01,,CANDIDATE,5.474551670,,,,
1161949,K04920.01,,FALSE POSITIVE,473.951030000,,,,
1164301,K04921.01,,CANDIDATE,95.688682000,,,,
1297263,K04922.01,,FALSE POSITIVE,153.521361000,,,,
1429589,K04923.01,,CANDIDATE,38.168652000,,,,
1572948,K04924.01,,FALSE POSITIVE,3.003180100,,,,
1725193,K04925.01,,FALSE POSITIVE,2.963841680,,,,
1865864,K04926.01,,CANDIDATE,69.089357000,,,,
1870398,K04927.01,,FALSE POSITIVE,43.142257000,,,,
1873513,K04928.01,Kepler-1624 b,CONFIRMED,3.290304098,,,,
2010607,K04929.01,,FALSE POSITIVE,18.622214000,,,,
2015013,K04930.01,,FALSE POSITIVE,27.892334500,,,,
2019199,K04931.01,,CANDIDATE,579.815210000,,,,
2158460,K04932.01,,CANDIDATE,19.127883740,,,,
2163226,K04933.01,,FALSE POSITIVE,452.100930000,,,,
2165352,K04934.01,,FALSE POSITIVE,0.790606900,,,,
2305255,K04935.01,,FALSE POSITIVE,24.571486700,,,,
2305543,K04936.01,,FALSE POSITIVE,0.681137796,,,,
2309910,K04937.01,,FALSE POSITIVE,1.843736200,,,,
2310993,K04938.01,,CANDIDATE,55.180772000,,,,
2437209,K04939.01,,FALSE POSITIVE,281.369260000,,,,
2437653,K04940.01,,CANDIDATE,84.640585300,,,,
2438406,K04941.01,,FALSE POSITIVE,262.711620000,,,,
2452289,K04942.01,,FALSE POSITIVE,6.035364300,,,,
2555080,K04943.01,,CANDIDATE,15.202442600,,,,
2569488,K04944.01,,FALSE POSITIVE,1.523278070,,,,
2569516,K04945.01,,FALSE POSITIVE,45.582711900,,,,
2570432,K04946.01,,FALSE POSITIVE,1.891401380,,,,
2574543,K04947.01,,FALSE POSITIVE,6.702580070,,,,
2578811,K04948.01,,FALSE POSITIVE,6.209539100,,,,
2582800,K04949.01,,FALSE POSITIVE,615.160330000,,,,
2707916,K04950.01,,FALSE POSITIVE,1.891247380,,,,
2708270,K04951.01,,FALSE POSITIVE,1.891258830,,,,
2710101,K04952.01,,FALSE POSITIVE,28.880086070,,,,
2711123,K04953.01,,FALSE POSITIVE,2.858879267,,,,
2833632,K04954.01,,FALSE POSITIVE,241.647602000,,,,
2836076,K04955.01,,FALSE POSITIVE,528.079623340,,,,
2850321,K04956.01,,FALSE POSITIVE,25.221892900,,,,
2861126,K04957.01,,FALSE POSITIVE,105.521274620,,,,
2861126,K04957.02,,CANDIDATE,4.987924040,,,,
2861298,K04958.01,,CANDIDATE,581.729006000,,,,
2987433,K04959.01,,FALSE POSITIVE,420.929203580,,,,
2992634,K04960.01,,CANDIDATE,47.822786810,,,,
3001955,K04961.01,,CANDIDATE,348.963470000,,,,
3003673,K04962.01,,FALSE POSITIVE,57.114396600,,,,
3101178,K04963.01,,CANDIDATE,59.403783900,,,,
3117115,K04964.01,,FALSE POSITIVE,485.912760000,,,,
3120397,K04965.01,,FALSE POSITIVE,20.531170800,,,,
